,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
2082,734738,16-25,female,minority,0-9y,none,poverty,0.4999499112302965,False,before 2015,True,False,10238,13000.0,sedan,0,0,0
2083,722357,26-39,male,majority,0-9y,high school,working class,0.4356390669963485,True,before 2015,False,True,92101,13000.0,sedan,0,0,0
2084,755140,65+,female,majority,30y+,high school,upper class,0.6393590227883027,True,after 2015,False,True,10238,19000.0,sedan,0,0,1
2085,989076,26-39,male,majority,0-9y,high school,working class,0.0,False,before 2015,False,False,92101,14000.0,sedan,0,0,0
2086,684778,40-64,male,majority,0-9y,university,middle class,0.4559494824210867,True,after 2015,False,True,10238,14000.0,sedan,0,0,0
2087,943932,65+,male,majority,0-9y,university,upper class,0.6326203241626039,True,after 2015,True,True,10238,10000.0,sedan,0,0,0
2088,50084,26-39,male,majority,10-19y,none,working class,0.4894506956168617,False,before 2015,False,False,10238,17000.0,sedan,1,0,1
2089,845620,16-25,female,majority,0-9y,high school,middle class,0.2906223251969785,True,before 2015,True,True,32765,7000.0,sedan,0,0,0
2090,934382,65+,female,majority,20-29y,university,upper class,0.7241955103170054,True,before 2015,True,True,10238,10000.0,sedan,0,0,1
2091,765151,16-25,female,majority,0-9y,high school,middle class,0.6978280154019372,True,before 2015,False,False,32765,15000.0,sedan,0,0,0
2092,364440,16-25,female,majority,0-9y,high school,poverty,0.3487762969844098,True,before 2015,False,True,10238,15000.0,sedan,0,0,0
2093,743449,65+,male,majority,20-29y,high school,upper class,0.5745601199336416,True,before 2015,True,True,10238,10000.0,sedan,3,0,2
2094,189983,26-39,male,majority,10-19y,university,upper class,0.7580551774843504,True,before 2015,False,True,92101,13000.0,sedan,2,0,1
2095,39529,40-64,male,majority,20-29y,university,upper class,0.6250413249606896,True,before 2015,True,True,92101,13000.0,sedan,1,0,1
2096,982534,16-25,female,majority,0-9y,high school,poverty,0.4128507805979658,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
2097,230922,40-64,female,majority,20-29y,university,upper class,0.6405696960591507,True,before 2015,False,False,32765,13000.0,sedan,0,2,1
2098,466162,26-39,male,majority,10-19y,high school,working class,0.3737428531911823,True,before 2015,False,True,10238,8000.0,sedan,1,0,3
2099,873153,16-25,female,majority,0-9y,university,working class,0.3114582357707357,False,before 2015,False,False,32765,16000.0,sedan,0,0,0
2100,29449,40-64,male,majority,20-29y,high school,upper class,0.6271623552865446,True,after 2015,True,True,32765,8000.0,sedan,5,1,1
2101,459304,16-25,male,majority,0-9y,none,working class,0.4192330497534948,True,before 2015,False,False,32765,12000.0,sedan,0,0,0
2102,149754,16-25,female,majority,0-9y,university,upper class,0.5735998414233406,True,after 2015,True,True,32765,11000.0,sedan,0,0,0
2103,143460,26-39,female,majority,10-19y,university,upper class,0.7180500037016229,False,before 2015,True,False,10238,14000.0,sedan,0,0,1
2104,100663,26-39,female,majority,10-19y,none,poverty,0.0,False,before 2015,False,False,32765,11000.0,sedan,3,0,0
2105,723172,16-25,female,majority,0-9y,university,middle class,0.4452397305357933,True,before 2015,False,False,10238,11000.0,sedan,0,0,0
2106,375459,65+,female,majority,0-9y,high school,upper class,0.6040143143469311,True,before 2015,True,False,10238,9000.0,sedan,0,0,0
2107,375184,40-64,female,majority,20-29y,none,working class,0.3684660188079731,True,before 2015,True,True,32765,9000.0,sedan,5,2,1
2108,137374,26-39,female,majority,10-19y,high school,working class,0.4362970860949016,True,before 2015,True,True,10238,9000.0,sedan,0,0,0
2109,257003,26-39,male,majority,10-19y,none,poverty,0.3133433098588541,False,before 2015,False,True,10238,12000.0,sedan,2,0,4
2110,293988,65+,female,minority,0-9y,university,upper class,0.6001310093299637,True,after 2015,True,False,32765,11000.0,sedan,0,0,0
2111,893885,40-64,female,majority,20-29y,high school,upper class,0.7039910851555973,False,before 2015,True,False,92101,13000.0,sedan,0,1,0
2112,619329,40-64,female,majority,20-29y,university,upper class,0.6258479108755962,True,after 2015,False,True,10238,11000.0,sedan,0,0,5
2113,356221,26-39,female,majority,0-9y,high school,working class,0.3169549856454914,False,before 2015,True,True,32765,5000.0,sedan,0,0,0
2114,263650,26-39,female,minority,10-19y,none,poverty,0.4978181078554071,True,before 2015,False,False,10238,13000.0,sedan,0,0,0
2115,26068,40-64,male,majority,10-19y,high school,middle class,0.4692976564095875,False,before 2015,True,True,32765,8000.0,sedan,2,0,0
2116,488670,65+,male,majority,30y+,university,upper class,0.6896413340803383,True,before 2015,True,True,10238,7000.0,sedan,8,0,6
2117,539261,16-25,male,majority,0-9y,high school,poverty,0.0,True,before 2015,False,False,10238,17000.0,sedan,0,0,0
2118,582320,40-64,male,majority,20-29y,high school,middle class,0.4090419121576007,False,after 2015,False,True,10238,12000.0,sedan,4,1,4
2119,923366,40-64,male,majority,10-19y,university,middle class,0.5326129835682918,True,before 2015,False,True,10238,11000.0,sedan,1,0,3
2120,542,26-39,male,minority,10-19y,university,upper class,0.0,True,after 2015,False,True,10238,10000.0,sedan,0,0,0
2121,609396,40-64,female,majority,20-29y,high school,upper class,0.7655869449206536,True,after 2015,True,True,32765,11000.0,sedan,0,2,2
2122,207095,26-39,male,majority,10-19y,none,poverty,0.3384209773917692,False,before 2015,False,True,32765,11000.0,sedan,3,0,1
2123,370509,65+,male,majority,30y+,university,upper class,0.7885664331293374,True,after 2015,True,True,10238,6000.0,sedan,9,0,8
2124,414418,26-39,female,majority,0-9y,high school,middle class,0.5580379199417775,True,before 2015,True,True,32765,6000.0,sedan,0,0,0
2125,210455,65+,male,majority,30y+,university,upper class,0.4762108230923552,True,before 2015,True,True,10238,10000.0,sedan,4,0,6
2126,277877,16-25,female,majority,0-9y,none,poverty,0.3505557155422572,False,before 2015,True,False,10238,14000.0,sedan,0,0,0
2127,867133,65+,male,majority,20-29y,university,upper class,0.0,True,before 2015,False,True,10238,12000.0,sedan,3,0,3
2128,75850,16-25,female,majority,0-9y,none,working class,0.5060336130247308,True,before 2015,False,False,32765,14000.0,sedan,0,0,0
2129,730488,40-64,female,minority,20-29y,none,middle class,0.4917950386862773,True,after 2015,True,True,32765,8000.0,sedan,5,0,0
2130,261354,26-39,female,majority,10-19y,university,upper class,0.6997710983149215,True,before 2015,True,True,10238,10000.0,sedan,0,0,0
2131,605330,16-25,male,majority,0-9y,none,poverty,0.2367749959616055,True,before 2015,False,False,10238,15000.0,sedan,0,0,0
2132,946135,26-39,female,majority,10-19y,high school,working class,0.3774203905415542,True,before 2015,False,True,92101,15000.0,sedan,1,0,0
2133,583046,40-64,female,majority,20-29y,none,working class,0.4196007692453413,False,after 2015,False,True,10238,14000.0,sedan,0,0,1
2134,17273,26-39,male,majority,10-19y,none,poverty,0.123977548630641,False,before 2015,True,True,10238,9000.0,sedan,1,0,2
2135,355449,26-39,female,majority,10-19y,university,upper class,0.6453992259248305,True,after 2015,True,True,10238,10000.0,sedan,1,0,1
2136,640219,26-39,male,majority,10-19y,none,poverty,0.4237378641698245,True,before 2015,False,False,10238,12000.0,sedan,1,0,2
2137,239558,16-25,male,majority,0-9y,none,poverty,0.3629215326623253,True,before 2015,True,True,32765,10000.0,sedan,0,0,0
2138,524634,16-25,female,majority,0-9y,none,working class,0.4926039647553179,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
2139,171568,40-64,female,majority,20-29y,high school,middle class,0.601822301869865,False,before 2015,False,True,10238,13000.0,sedan,1,0,2
2140,375322,26-39,male,majority,10-19y,high school,middle class,0.6062550323138055,True,after 2015,True,True,10238,12000.0,sedan,0,0,2
2141,639474,26-39,male,majority,0-9y,high school,working class,0.4028825434043423,True,before 2015,True,True,10238,10000.0,sports car,0,0,0
2142,855355,16-25,female,majority,0-9y,none,middle class,0.5353128388192372,False,after 2015,False,False,10238,15000.0,sedan,0,0,0
2143,293072,40-64,male,majority,0-9y,high school,middle class,0.4839548732891249,False,before 2015,True,True,10238,11000.0,sedan,0,0,0
2144,528528,65+,male,majority,30y+,high school,upper class,0.4225679672628089,True,after 2015,True,True,10238,8000.0,sedan,7,2,7
2145,458933,40-64,male,majority,0-9y,high school,poverty,0.2377429797670804,True,before 2015,False,True,32765,9000.0,sedan,0,0,0
2146,495705,40-64,female,majority,10-19y,university,upper class,0.8163355504321163,True,after 2015,True,True,10238,11000.0,sedan,1,1,1
2147,475525,16-25,male,minority,0-9y,none,poverty,0.3829853698679646,True,before 2015,False,False,32765,14000.0,sports car,0,0,0
2148,98072,40-64,female,majority,10-19y,university,upper class,0.7182464696448215,False,after 2015,False,True,10238,14000.0,sedan,0,1,0
2149,326875,65+,male,majority,0-9y,university,upper class,0.6327218261481451,True,before 2015,True,True,32765,7000.0,sedan,0,0,0
2150,173718,40-64,male,majority,10-19y,university,upper class,0.5742174527670603,True,before 2015,False,True,10238,14000.0,sedan,0,0,2
2151,255141,16-25,male,minority,0-9y,none,poverty,0.3907628569968647,False,before 2015,False,False,10238,13000.0,sports car,0,0,0
2152,255200,16-25,female,majority,0-9y,none,poverty,0.0533575454627435,False,before 2015,False,True,10238,11000.0,sedan,0,0,0
2153,438776,65+,male,majority,20-29y,university,upper class,0.4918327606370408,True,before 2015,True,True,10238,13000.0,sedan,1,0,2
2154,710221,40-64,male,majority,20-29y,none,upper class,0.4517771757837985,True,before 2015,True,True,10238,12000.0,sedan,3,0,2
2155,144117,26-39,male,majority,0-9y,none,poverty,0.3856329585067835,False,after 2015,False,True,10238,13000.0,sedan,0,0,0
2156,66238,26-39,male,majority,10-19y,high school,middle class,0.0,True,before 2015,True,False,10238,13000.0,sedan,5,0,1
2157,909696,40-64,male,majority,0-9y,none,middle class,0.6558041770375599,True,before 2015,False,True,10238,10000.0,sedan,0,0,0
2158,80686,40-64,male,majority,20-29y,university,middle class,0.6308423358739552,True,before 2015,False,False,10238,12000.0,sedan,3,0,1
2159,19144,16-25,male,majority,0-9y,university,middle class,0.4930343494618846,False,before 2015,True,True,32765,7000.0,sedan,0,0,0
2160,839917,65+,female,majority,10-19y,university,upper class,0.5254893642134176,True,before 2015,True,False,92101,7000.0,sedan,0,0,1
2161,778159,26-39,male,majority,10-19y,university,middle class,0.0,False,after 2015,False,True,10238,12000.0,sedan,1,0,2
2162,452828,26-39,female,minority,10-19y,high school,upper class,0.6304263342185482,True,after 2015,True,True,10238,11000.0,sedan,0,0,0
2163,476160,16-25,male,majority,0-9y,none,poverty,0.4730887680061617,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
2164,515497,40-64,female,majority,20-29y,university,working class,0.5958371735450096,False,before 2015,True,True,10238,14000.0,sedan,0,0,2
2165,413160,26-39,male,majority,0-9y,high school,poverty,0.3560925928410373,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
2166,977402,65+,female,majority,30y+,university,upper class,0.470541767873757,True,after 2015,True,True,10238,7000.0,sedan,3,1,2
2167,144033,40-64,female,majority,20-29y,high school,upper class,0.0,True,before 2015,True,True,92101,11000.0,sedan,1,0,1
2168,901502,16-25,male,majority,0-9y,high school,middle class,0.5999885146956511,True,after 2015,False,True,10238,12000.0,sports car,0,0,0
2169,379539,65+,female,majority,30y+,university,upper class,0.7146856523438829,True,after 2015,True,True,10238,11000.0,sedan,2,0,4
2170,450283,65+,female,majority,30y+,university,upper class,0.6341607287829374,True,before 2015,False,True,10238,11000.0,sedan,5,1,1
2171,266757,40-64,male,minority,10-19y,none,working class,0.4411041307313577,True,before 2015,False,True,10238,13000.0,sedan,4,0,0
2172,934754,65+,female,majority,10-19y,high school,upper class,0.7246438662273011,True,after 2015,True,True,92101,10000.0,sedan,1,0,0
2173,131347,65+,female,majority,30y+,none,working class,0.4919249368588813,False,before 2015,False,True,32765,12000.0,sedan,7,0,2
2174,104918,40-64,male,majority,20-29y,high school,upper class,0.6277294055932903,True,after 2015,False,True,32765,8000.0,sedan,6,1,0
2175,478922,65+,male,majority,0-9y,university,upper class,0.5851312984158576,True,before 2015,True,True,32765,4000.0,sedan,0,0,0
2176,81923,40-64,female,majority,20-29y,high school,upper class,0.4316815860923179,True,before 2015,True,True,10238,13000.0,sedan,0,0,3
2177,858902,40-64,female,majority,20-29y,university,upper class,0.7071368241291672,False,after 2015,False,False,10238,17000.0,sedan,0,1,1
2178,103963,65+,female,majority,0-9y,high school,upper class,0.7019551732236028,True,before 2015,False,True,10238,17000.0,sedan,0,0,0
2179,13158,26-39,male,majority,10-19y,none,poverty,0.2625927481910242,False,before 2015,False,False,10238,11000.0,sedan,2,0,3
2180,403612,40-64,female,majority,20-29y,university,upper class,0.5828923586167308,True,before 2015,True,True,10238,12000.0,sedan,2,0,3
2181,161526,65+,female,majority,30y+,university,upper class,0.6590255213877537,True,after 2015,True,True,32765,8000.0,sedan,7,0,3
2182,347548,40-64,male,majority,10-19y,university,upper class,0.6495399151988311,True,after 2015,False,False,10238,8000.0,sedan,1,0,0
2183,440831,16-25,male,majority,0-9y,university,working class,0.3900668519222092,False,before 2015,False,False,10238,16000.0,sedan,0,0,0
2184,170034,40-64,male,majority,20-29y,university,upper class,0.7258759547550023,True,before 2015,True,True,10238,10000.0,sedan,0,2,0
2185,280967,16-25,male,majority,0-9y,university,working class,0.4016725835453395,True,before 2015,True,True,10238,8000.0,sedan,0,0,0
2186,36103,40-64,male,majority,20-29y,high school,middle class,0.6101559992595543,True,after 2015,False,True,10238,10000.0,sedan,6,0,6
2187,97567,40-64,female,majority,20-29y,university,middle class,0.3552297444868037,True,before 2015,True,False,10238,15000.0,sedan,0,0,1
2188,407469,16-25,female,majority,0-9y,high school,working class,0.5818195278168231,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
2189,909401,26-39,female,majority,10-19y,high school,working class,0.5682701951385463,True,before 2015,False,False,32765,13000.0,sedan,2,0,0
2190,900406,40-64,male,minority,0-9y,none,working class,0.2972676937492963,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
2191,729740,65+,female,majority,0-9y,university,upper class,0.5334791090547961,True,before 2015,True,True,10238,8000.0,sedan,0,0,0
2192,631763,26-39,male,minority,10-19y,university,middle class,0.6241214269114793,True,before 2015,False,True,32765,12000.0,sedan,1,0,1
2193,349786,40-64,female,majority,20-29y,high school,upper class,0.6312359635092651,True,after 2015,True,True,10238,10000.0,sedan,1,1,2
2194,999259,40-64,female,majority,20-29y,high school,poverty,0.0,False,before 2015,True,True,10238,11000.0,sedan,0,0,1
2195,648626,65+,female,majority,10-19y,university,upper class,0.7068968853141855,True,before 2015,True,True,10238,12000.0,sedan,1,0,1
2196,63413,40-64,female,majority,20-29y,high school,upper class,0.4750576296457786,True,before 2015,True,True,10238,12000.0,sedan,0,0,1
2197,380598,16-25,female,majority,0-9y,high school,working class,0.6524048542925068,False,before 2015,True,True,10238,9000.0,sedan,0,0,0
2198,816809,40-64,female,majority,0-9y,university,middle class,0.6025768346318514,True,before 2015,True,True,10238,14000.0,sedan,0,0,0
2199,149377,16-25,male,majority,0-9y,high school,working class,0.399331859629261,False,before 2015,False,True,32765,13000.0,sedan,0,0,0
2200,950482,26-39,male,majority,10-19y,university,working class,0.3762875378405535,False,after 2015,False,False,10238,14000.0,sedan,2,0,1
2201,493793,26-39,male,minority,0-9y,high school,middle class,0.5126081170171121,True,before 2015,True,True,92101,9000.0,sedan,0,0,0
2202,565846,65+,male,majority,20-29y,university,upper class,0.5084533408694843,True,after 2015,False,True,10238,9000.0,sports car,2,0,4
2203,816988,40-64,female,majority,20-29y,university,upper class,0.4600415995270326,True,before 2015,True,True,32765,9000.0,sedan,1,1,1
2204,483195,65+,male,majority,10-19y,university,upper class,0.6706215882714347,True,before 2015,True,True,92101,9000.0,sedan,1,0,0
2205,644057,26-39,female,majority,10-19y,university,upper class,0.5768240844559903,True,after 2015,False,True,10238,14000.0,sedan,1,0,0
